,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
1426,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
1440,0061000027,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch
1445,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
1463,0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR
1471,0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial
1478,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
1493,0312283709,Running with Scissors,Augusten Burroughs,2002,St. Martin's Press
1499,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks
1526,0380731851,Mystic River,Dennis Lehane,2002,HarperTorch
1549,0446605484,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision
1571,0446611212,Violets Are Blue,James Patterson,2002,Warner Vision
1589,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
1603,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
1631,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
1686,0743407067,The First Time,Joy Fielding,2001,Pocket Star
1691,074343627X,Dreamcatcher,Stephen King,2001,Pocket
1705,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
1713,0393319296,Invisible Monsters,Chuck Palahniuk,1999,W.W. Norton &amp; Company
1724,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
1737,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
1751,3257228007,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
1756,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
1773,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
1820,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
1828,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
1833,0385503822,The Summons,John Grisham,2002,Doubleday Books
1845,0425189864,Mortal Prey,John Sandford,2003,Berkley Publishing Group
1848,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company
1854,0440241073,The Summons,John Grisham,2002,Dell Publishing Company
1885,0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books
1896,0312960344,Pandora's Clock,John J. Nance,1996,St. Martin's Press
1900,0345342968,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
1952,0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,2000,Villard Books
1963,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
1968,0767903382,Tender at the Bone: Growing Up at the Table,Ruth Reichl,1999,Broadway Books
1972,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
1986,0345452550,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
1991,0399148639,Mortal Prey,John Sandford,2002,Putnam Publishing Group
2000,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
2024,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
2034,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
2043,0743486226,Angels &amp; Demons,Dan Brown,2003,Atria
2050,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
2070,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
2102,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
2109,067102423X,Bag of Bones,Stephen King,1999,Pocket
2134,0425178102,Big Trouble,Dave Barry,2001,Berkley Publishing Group
2138,0446609404,Cradle and All,James Patterson,2001,Warner Vision
2158,0446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision
2210,0553285920,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books
2217,0345404114,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
2229,0385479565,The Hot Zone,Richard Preston,1995,Anchor
2255,0451173139,Night over Water,Ken Follett,1992,Signet Book
2261,0553299506,Private Eyes (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1992,Bantam Books
2269,0553580930,A Man in Full,Tom Wolfe,1999,Bantam
2275,080410946X,Object Lessons,Anna Quindlen,1992,Ivy Books
2282,0804114986,The Bonesetter's Daughter,Amy Tan,2002,Ballantine Books
2308,0440414806,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling
2322,0440224705,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell
2329,0515115649,The Cat Who Came to Breakfast,Lilian Jackson Braun,1995,Jove Books
2336,0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books
2342,0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
2367,0679745203,The English Patient,Michael Ondaatje,1996,Vintage Books USA
2392,0060391626,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books
2411,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch
2461,0060987561,I Know This Much Is True,Wally Lamb,1999,Regan Books
2487,0316734837,Fortune's Rocks : A Novel,Anita Shreve,2002,"Little, Brown"
2490,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
2506,037582233X,Stargirl,JERRY SPINELLI,2002,Knopf Books for Young Readers
2516,0385475721,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese
2525,0385729332,The Sisterhood of the Traveling Pants,Ann Brashares,2001,Delacorte Press
2541,0399142789,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996,Putnam Publishing Group
2545,042511774X,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
2559,0440236673,The Brethren,John Grisham,2000,Island
2589,0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
2609,0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
2632,0446606383,The Midnight Club,James Patterson,1999,Warner Vision
2640,0446609323,Black Friday,James Patterson,1989,Warner Vision
2647,0449134482,Dances With Wolves,Michael Blake,1990,Fawcett Books
2656,0449223345,A Pirate Looks at Fifty,Jimmy Buffett,1999,Fawcett Books
2660,0553268880,The Prince of Tides,Pat Conroy,1987,Bantam Books
2681,0553572997,The Alienist,Caleb Carr,1995,Bantam Books
2711,0670869902,How Stella Got Her Groove Back,Terry McMillan,1996,Viking Books
2724,0671021001,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
2784,0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner
2819,0679459618,Dr. Death: A Novel,Jonathan Kellerman,2000,Random House Trade
2824,0679746048,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
2859,0684841347,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,Iyanla Vanzant,1998,Fireside
2862,0811801802,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,Nick Bantock,1992,Chronicle Books
2881,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications
2919,0316969680,The Beach House,James Patterson,2002,"Little, Brown"
2935,0375703861,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA
2951,0743206045,Daddy's Little Girl,Mary Higgins Clark,2002,Simon &amp; Schuster
2964,0380600129,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy
2973,0380702843,The Return of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999,HarperTrophy
2981,039480001X,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers
2996,044023722X,A Painted House,John Grisham,2001,Dell Publishing Company
3041,0312282990,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador
3055,037541309X,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,Alfred A. Knopf
3065,0826308791,The Education of Little Tree (A Zia Book),Forrest Carter,1986,University of New Mexico Press
3072,014023313X,The Stone Diaries,Carol Shields,1995,Penguin Books
3088,014029628X,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books
3119,038550926X,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday
3140,0449005909,Nightshade,John Saul,2001,Ballantine Books
3147,0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books
3178,0425128164,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group
3195,0316601950,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
3251,0452282152,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
3316,0345422384,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
3331,0552998486,Chocolat,Joanne Harris,2000,Black Swan
3345,0425154092,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
3375,0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1994,Avon Books
3383,0060173289,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
3394,0060976845,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
3447,0441478123,The Left Hand of Darkness (Remembering Tomorrow),Ursula K. Le Guin,1991,ACE Charter
3456,0156027321,Life of Pi,Yann Martel,2003,Harvest Books
3524,0553576801,The Perfect Husband,LISA GARDNER,1997,Bantam
3537,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
3617,0385474016,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday
3642,0446322180,Name of the Rose-Nla,Umberto Eco,1984,Warner Books
3650,0446608955,A Walk to Remember,Nicholas Sparks,2000,Warner Books
3673,0451137965,Thinner,Stephen King,1985,New Amer Library
3691,0553279378,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam
3713,0670892963,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books
3737,0671028375,Fatal Voyage,Kathy Reichs,2002,Pocket
3749,0671683993,The Temple of My Familiar,Alice Walker,1990,Pocket
3757,0684872153,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner
3782,006092988X,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial
3791,0060930535,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
3828,0060932139,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999,Perennial
3833,0060934417,Bel Canto: A Novel,Ann Patchett,2002,Perennial
3871,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch
3906,0061030430,Long Time No See,Susan Isaacs,2002,HarperTorch
3908,006440188X,The Secret Garden,Frances Hodgson Burnett,1998,HarperTrophy
3919,0140067477,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
3946,014100018X,Chocolat,Joanne Harris,2000,Penguin Books
3963,0142001740,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
4043,0310205719,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company
4055,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
4093,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks
4112,0316096199,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
4158,0316168688,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
4176,0316284955,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
4210,0316569321,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
4247,0316602051,The Jester,James Patterson,2003,"Little, Brown"
4259,0316776963,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
4297,0316777730,Naked,David Sedaris,1998,Back Bay Books
4314,0345311396,Private Screening,Richard North Patterson,1994,Ballantine Books
4318,0345334019,Escape the Night,Richard North Patterson,1995,Ballantine Books
4321,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
4366,0345361792,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
4406,0345404769,Silent Witness,RICHARD NORTH PATTERSON,1997,Ballantine Books
4410,0345404777,No Safe Place,RICHARD NORTH PATTERSON,1999,Ballantine Books
4413,0345404785,Dark Lady,Richard North Patterson,2000,Ballantine Books
4415,0345412214,The Last Don,MARIO PUZO,1997,Ballantine Books
4418,0345413903,The Murder Book,Jonathan Kellerman,2003,Ballantine Books
4438,0345436911,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,Ballantine Books
4459,0373484232,Stanislaski Sisters,Nora Roberts,2001,Silhouette
4467,0374199698,Middlesex: A Novel,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux"
4486,0375703764,House of Leaves,Mark Z. Danielewski,2000,Pantheon Books
4501,0375727132,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003,Vintage
4511,0380710218,Postmortem,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm)
4528,0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
4551,0385424736,The Rainmaker,John Grisham,1995,Doubleday Books
4567,0385482388,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday
4581,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
4636,0385486804,Into the Wild,Jon Krakauer,1997,Anchor
4657,038548951X,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub
4669,0385503857,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese
4680,039304016X,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997,Little Brown and Company
4683,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper)
4700,0399145990,The River King,Alice Hoffman,2000,Putnam Publishing Group
4708,0399501487,Lord of the Flies,William Gerald Golding,1959,Perigee Trade
4758,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group
4776,0425113884,Mortal Fear,Robin Cook,1989,Berkley Publishing Group
4782,0425116840,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989,Berkley Publishing Group
4793,0425121631,Rules of Prey,John Sandford,1992,Berkley Publishing Group
4803,0425125467,Harmful Intent,Robin Cook,2001,Berkley Publishing Group
4807,0425131769,Vital Signs,Robin Cook,2001,Berkley Publishing Group
4814,0425133516,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
4824,0425152898,Mind Prey,John Sandford,2004,Berkley Publishing Group
4831,0425155943,Contagion,Robin Cook,1998,Berkley Publishing Group
4841,0425158616,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
4861,0425174271,Certain Prey,John Sandford,2000,Berkley Publishing Group
4871,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
4927,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic
4964,043936213X,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001,Scholastic
4982,044011585X,Crossings,DANIELLE STEEL,1987,Dell
4987,0440170796,The Promise,Danielle Steel,1978,Dell
4994,0440173922,The Ring,Danielle Steel,1983,Dell
4998,0440176484,Secrets,DANIELLE STEEL,1986,Dell
5006,0440185327,Thurston House,Danielle Steel,1984,Dell
5013,0440193613,Wanderlust,Danielle Steel,1987,Dell
5022,0440208459,Burn Marks (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1991,Dell
5030,0440213991,Guardian Angel,Sara Paretsky,1996,Dell Publishing Company
5037,0440217466,Vanished,Danielle Steel,1994,Dell
5042,0440221501,Lightning,DANIELLE STEEL,1996,Dell
5045,0440224764,The Partner,John Grisham,1998,Dell Publishing Company
5076,0440236061,Unfit to Practice,Perri O'Shaughnessy,2003,Dell Publishing Company
5083,0440236703,Tell No One,Harlan Coben,2002,Dell Publishing Company
5100,0440236738,Gone for Good,HARLAN COBEN,2003,Dell
5109,0441172717,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
5133,0441627404,The Once and Future King,T. H. White,1987,Ace Books
5139,0446350982,Presumed Innocent,Scott Turow,1988,Warner Books
5150,0446600415,The Day After Tomorrow,Allan Folsom,1995,Warner Books
5155,0446602620,Blood Work,Michael Connelly,1998,Warner Books
5165,0446603716,Hide &amp; Seek,James Patterson,1996,Warner Books
5182,0446607193,Unspeakable,Sandra Brown,1999,Warner Books
5191,0446608890,Saving Faith,David Baldacci,2000,Warner Vision
5204,0449221482,J Is for Judgment,Sue Grafton,1999,Fawcett Books
5227,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
5246,0451141083,Mindbend,Robin Cook,2001,Signet Book
5257,0451169522,Misery,Stephen King,2004,Penguin USA (Paper)
5278,0451177096,Dolores Claiborne,Stephen King,2004,Signet Book
5303,0451191153,The Fountainhead,Ayn Rand,1996,New American Library
5311,0451202503,The Songcatcher: A Ballad Novel,Sharyn McCrumb,2002,Signet Book
5317,0451203593,24 Hours,Greg Iles,2001,Signet Book
5322,0452284449,The Virgin Blue,Tracy Chevalier,2003,Plume Books
5339,0515128600,The Edge,Catherine Coulter,2000,Jove Books
5345,0515132020,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
5371,0515133302,Hemlock Bay,Catherine Coulter,2002,Jove Books
5375,0552996181,Behind the Scenes at the Museum,Kate Atkinson,1996,Black Swan
5389,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam
5418,0553274295,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
5438,0553279556,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
5461,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
5503,0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam
5529,0553571656,The Beekeeper's Apprentice,LAURIE R. KING,1996,Bantam
5541,0553571818,Long After Midnight,IRIS JOHANSEN,1997,Bantam
5545,0553573926,Vertical Run,Joseph R. Garber,1996,Bantam Books
5552,0553582755,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books
5569,0553801430,By the Light of the Moon,DEAN KOONTZ,2002,Bantam
5580,0671001795,Two for the Dough,Janet Evanovich,1996,Pocket
5623,067101417X,High Tide,Jude Deveraux,2000,Pocket
5627,0671016776,Gravity : A Novel of Medical Suspense,Tess Gerritsen,2000,Pocket
5630,0671741209,Stranger Is Watching,Mary Higgins Clark,1991,Pocket
5634,0679457313,The God of Small Things,Arundhati Roy,1997,Random House Inc
5639,0679459626,Flesh and Blood,Jonathan Kellerman,2001,Random House
5646,0679731148,A Year in Provence,Peter Mayle,1991,Vintage Books USA
5658,0679736042,Toujours Provence (Vintage Departures),Peter Mayle,1992,Vintage Books USA
5666,0679751521,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA
5692,0740723367,The Meaning Of Life,Bradley Trevor Greive,2002,Andrews McMeel Publishing
5704,0743406176,If Only It Were True,Marc Levy,2000,Atria
5710,0743412028,Pay It Forward,Catherine Ryan Hyde,2000,Pocket
5725,0743422910,The Constant Gardener,John le Carre,2001,Pocket
5729,0743457943,Trading Places,Fern Michaels,2003,Pocket Star
5738,0786866845,Ice Bound: A Doctor's Incredible Battle for Survival at the South Pole,Dr. Jerri Nielsen,2001,Miramax
5744,080410753X,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
5777,0804108749,Saint Maybe,ANNE TYLER,1992,Ivy Books
5787,080411918X,A Patchwork Planet,ANNE TYLER,2001,Ballantine Books
5796,0877017883,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,Chronicle Books
5822,0894803204,The Book of Questions,Gregory Stock,1987,Workman Publishing
5843,0894808249,All I Need to Know I Learned from My Cat,Suzy Becker,1990,Workman Publishing
5863,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor
5902,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
5944,0312144075,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin
5953,0671027360,Angels &amp; Demons,Dan Brown,2001,Pocket Star
6015,0671038443,The Devil's Teardrop,Jeffery Deaver,2000,Pocket
6026,0385722206,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor
6066,0312963297,Trunk Music (Detective Harry Bosch Mysteries),Michael Connelly,1998,St. Martin's Press
6067,0380718340,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon
6103,042516098X,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
6121,044022165X,The Rainmaker,JOHN GRISHAM,1996,Dell
6152,0440226414,Fortune's Hand,Belva Plain,2000,Dell Publishing Company
6153,0446612790,2nd Chance,James Patterson,2003,Warner Vision
6179,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books
6204,051512219X,Small Town Girl,Lavyrle Spencer,1998,Jove Books
6218,0553292722,Still Waters,TAMI HOAG,1992,Bantam
6228,0553571885,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam
6237,014038572X,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books
6253,0061092045,Honor Among Thieves,Jeffrey Archer,1994,HarperTorch
6255,0312979533,A Place of Execution,Val McDermid,2001,St. Martin's Paperbacks
6262,0345334531,Feast of All Saints,Anne Rice,1986,Ballantine Books
6277,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
6308,0373244487,Cordina's Crown Jewel,Nora Roberts,2002,Silhouette
6320,0380703882,Communion : A True Story,Whitley Strieber,1988,Avon
6327,0425146413,Night Prey,John Sandford,2004,Berkley Publishing Group
6334,0425150984,Glory in Death,J. D. Robb,2004,Berkley Publishing Group
6344,0425161242,Chromosome 6,Robin Cook,2000,Berkley Publishing Group
