,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
2722,0590417827,"Karen's Kittycat Club (Baby-Sitters Little Sister, 4)",Ann M. Martin,1989,Scholastic Paperbacks
2724,0590436422,"Karen's Home Run (Baby-Sitters Little Sister, 18)",Ann M. Martin,1991,Scholastic
2726,0590436465,Baby-Sitters Little Sister #14:  Karen's New Year,Ann M. Martin,1995,Scholastic
2727,059043649X,"Karen's Ghost (Baby-Sitters Little Sister, 12)",Ann M. Martin,1990,Scholastic
2728,0590442988,"Karen's Little Sister (Baby-Sitters Little Sister, 6)",Ann M. Martin,1990,Scholastic
2729,0590442996,"Karen's Worst Day (Baby-Sitters Little Sister, 3)",Ann M. Martin,1990,Scholastic
2731,0590448595,"Karen's School Trip (Baby-Sitters Little Sister, 24)",Ann M. Martin,1992,Scholastic Paperbacks (Mm)
2733,0060930187,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000,Perennial
2753,0375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books
2778,0689817851,Go Ask Alice,Anonymous,1998,Simon Pulse
2803,0874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House
2813,0061083259,Dreamcatcher,Dinah McCall,1996,HarperTorch
2816,0061094404,Power of a Woman,Barbara Taylor Bradford,1998,HarperTorch
2820,0671793489,All Around the Town,Mary Higgins Clark,1993,Pocket Star
2844,0684845768,COAST ROAD : A NOVEL,Barbara Delinsky,1998,Simon &amp; Schuster
2846,0312244266,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
2858,3423202327,MÃ?Â¶rder ohne Gesicht.,Henning Mankell,1999,Dtv
2866,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,2003,Piper
2878,3499101505,Der Richter Und Sein Henker,Friedrich Duerenmatt,2000,Distribooks Inc
2881,3548359698,Warum MÃ?Â¤nner nicht zuhÃ?Â¶ren und Frauen schlecht einparken.,Allan Pease,2000,Ullstein Tb
2889,0671011367,Deja Dead,Kathy Reichs,1998,Pocket
2908,0618045996,Riding the Bus with My Sister: A True Life Journey,Rachel Simon,2002,Houghton Mifflin Company
2913,0671025368,The Coldest Winter Ever,Sister Souljah,2000,Pocket
2915,0553581112,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003,Bantam Books
2917,0805047379,The Sweetheart Season: A Novel,Karen Joy Fowler,1996,Henry Holt &amp; Company
2919,0373250223,Name &amp; Address Withheld (Red Dress Ink (Paperback)),Jane Sigaloff,2002,Red Dress Ink
2931,9681500830,El Principito/Little Prince,Antonie De Saint,1998,"Editores Mexicanos Unidos, S.A."
2933,0425182150,Perish Twice,Robert B. Parker,2001,Berkley Publishing Group
2936,1883473004,Mutant Message: Down Under,Marlo Morgan,1992,Bookpeople
2940,0061000027,Dance Hall of the Dead (Joe Leaphorn Novels),Tony Hillerman,1990,HarperTorch
2949,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
2973,0880381736,"Dragons of Autumn Twilight (Dragonlance Chronicles, Vol 1)",Margaret Weis,1990,TSR
2984,0880381744,Dragons of Winter Night,Margaret Weis,1985,Wizards of the Coast
2991,0060505885,The Scandalous Summer of Sissy LeBlanc : A Novel,Loraine Despres,2002,Perennial
3004,0061097101,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch
3029,0312283709,Running with Scissors,Augusten Burroughs,2002,St. Martin's Press
3041,0312983271,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks
3078,0380731851,Mystic River,Dennis Lehane,2002,HarperTorch
3119,0446605484,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision
3151,0446611212,Violets Are Blue,James Patterson,2002,Warner Vision
3182,0451188454,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004,Signet Book
3202,0609804138,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press
3241,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
3329,0743407067,The First Time,Joy Fielding,2001,Pocket Star
3340,074343627X,Dreamcatcher,Stephen King,2001,Pocket
3364,0786013230,Out of Sight,T. J. MacGregor,2002,Pinnacle Books
3365,3426615355,How to be good.,Nick Hornby,2003,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co."
3366,3442435838,Die PrÃ?Â¼fung.,F. Paul Wilson,1996,Goldmann
3367,3442455707,MilitÃ?Â¤rmusik.,Wladimir Kaminer,2003,Goldmann
3372,0385720920,Choke,CHUCK PALAHNIUK,2002,Anchor
3386,0393319296,Invisible Monsters,Chuck Palahniuk,1999,W.W. Norton &amp; Company
3402,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984,Bantam
3421,0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books
3447,3257228007,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994,Distribooks Inc
3458,3453171500,Nackt.,David Sedaris,2000,Heyne
3459,0590108395,"The Hidden Stairs and the Magic Carpet (Secret of Droon, No 1)",Tony Abbott,1999,Scholastic
3461,3442451353,Das Wunschspiel.,Patrick Redmond,2002,Goldmann
3464,1573229571,About a Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books
3487,0375700668,A Samba for Sherlock,Jo Soares,1998,Vintage Books USA
3489,8472230082,Relato de un nÃ¡ufrago,Gabriel Garcia Marquez,1984,Tusquets
3492,0064404773,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,1993,HarperCollins Publishers
3501,0064407667,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
3561,081297106X,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
3572,0066210151,The Book of Shadows: A Novel,James Reese,2002,William Morrow
3574,0425191184,Red Rabbit,Tom Clancy,2003,Berkley Publishing Group
3583,0751503894,The Physician,Noah Gordon,2001,Warner Futura
3589,0385503822,The Summons,John Grisham,2002,Doubleday Books
3619,0399138684,The Cat Who Came to Breakfast (Cat Who... (Hardcover)),Lilian Jackson Braun,1994,Putnam Pub Group
3623,0425189864,Mortal Prey,John Sandford,2003,Berkley Publishing Group
3631,0440236053,Writ of Execution,Perri O'Shaughnessy,2002,Dell Publishing Company
3639,0440241073,The Summons,John Grisham,2002,Dell Publishing Company
3700,0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books
3713,0865472807,Hard Laughter: A Novel,Anne Lamott,1987,North Point Press
3714,0312960344,Pandora's Clock,John J. Nance,1996,St. Martin's Press
3718,055358068X,The Least Likely Bride,Jane Feather,2000,Bantam
3721,0688174590,Kisscut : A Novel,Karin Slaughter,2002,William Morrow
3723,031286504X,I Am Legend,Richard Matheson,1997,Orb Books
3731,0345342968,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
3811,0375756981,The Vagina Monologues: The V-Day Edition,Eve Ensler,2000,Villard Books
3829,0553382411,The Elegant Gathering of White Snows,KRIS RADISH,2003,Bantam
3833,0671027662,Coast Road: A Novel,Barbara Delinsky,1999,Pocket Books
3847,0767903382,Tender at the Bone: Growing Up at the Table,Ruth Reichl,1999,Broadway Books
3855,1558744592,A 4th Course of Chicken Soup for the Soul: 101 More Stories to Open the Heart and Rekindle the Spirit,Jack Canfield,1997,Health Communications
3866,0312979517,The Tin Collectors : A Novel (A Shane Scully Novel),Stephen J. Cannell,2002,St. Martin's Paperbacks
3871,0316152196,Angels Flight (Detective Harry Bosch Mysteries),Michael Connelly,1999,Little Brown &amp; Co
3874,0316154059,City of Bones,Michael Connelly,2002,Warner Books
3884,0316287555,Day of Confession,Allan Folsom,1998,"Little, Brown"
3892,034541389X,Flesh and Blood,Jonathan Kellerman,2002,Ballantine Books
3910,0345450175,Balance of Power,RICHARD NORTH PATTERSON,2003,Ballantine Books
3913,0345452550,A Cold Heart: An Alex Delaware Novel,JONATHAN KELLERMAN,2003,Ballantine Books
3925,0380975017,Devil's Claw: A Joanna Brady Mystery,J.A. Jance,2000,William Morrow
3928,0399146504,The Devil's Code,John Sandford,2000,G. P. Putnam's Sons
3933,0399146687,Perish Twice,Robert B. Parker,2000,Putnam Publishing Group
3937,0399147101,Potshot,Robert B. Parker,2001,G. P. Putnam's Sons
3942,0399147322,McNally's Chance,Lawrence Sanders,2001,G. P. Putnam's Sons
3944,0399148337,Midnight Runner,Jack Higgins,2002,Putnam Publishing Group
3949,0399148450,Widow's Walk (Spenser Mysteries (Hardcover)),Robert Parker,2002,Putnam Publishing Group
3953,0399148639,Mortal Prey,John Sandford,2002,Putnam Publishing Group
3967,0399148728,Fire Ice: A Novel from the NUMA Files,Clive Cussler,2002,Putnam Publishing Group
3972,0399149783,Monkeewrench,P. J. Tracy,2003,Putnam Publishing Group
3977,0399150870,Stone Cold: A Jesse Stone Novel,Robert B. Parker,2003,Putnam Publishing Group
3984,0399151451,Bad Business,Robert B. Parker,2004,Putnam Publishing Group
3996,0399151478,Live Bait,P. J. Tracy,2004,Putnam Publishing Group
3999,0425183181,A Little Magic,Nora Roberts,2002,Berkley Publishing Group
4006,0440111323,A Catskill Eagle,Robert B. Parker,1993,Dell Publishing Company
4010,0440122147,Early Autumn,Robert B. Parker,1992,Dell Publishing Company
4011,0440221463,All Our Yesterdays,ROBERT PARKER,1995,Dell
4014,0446519480,An Isolated Incident,Susan R. Sloan,1998,Warner Books Inc
4016,0449221512,I Is for Innocent,Sue Grafton,1994,Fawcett Books
4046,0670894184,Back Roads,Tawni O'Dell,2000,Viking Books
4065,0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,1999,Pocket Books
4078,0679450408,Silent Witness,Richard North Patterson,1997,Random House Inc
4089,0684846608,Fountain Society : A NOVEL,Wes Craven,1999,Simon &amp; Schuster
4091,074320607X,"Nighttime Is My Time (Clark, Mary Higgins)",Mary Higgins Clark,2004,Simon &amp; Schuster
4099,0743486226,Angels &amp; Demons,Dan Brown,2003,Atria
4113,0804109990,Homicide: A Year on the Killing Streets,David Simon,1993,Ivy Books
4114,0812571118,Hope of Earth (Geodyssey),Piers Anthony,1998,Tor Fantasy
4117,0380724987,Justice (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1996,Avon
4121,0380726246,Prayers for the Dead : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1997,Avon
4124,0425175405,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
4157,0440225701,The Street Lawyer,JOHN GRISHAM,1999,Dell
4200,0446602485,Night Train to Memphis,Elizabeth Peters,1995,Warner Books
4202,0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam
4216,0553295098,The Gap into Conflict: The Real Story (Gap),Stephen R. Donaldson,1992,Bantam
4220,067102423X,Bag of Bones,Stephen King,1999,Pocket
4262,0671032658,The Green Mile,Stephen King,1999,Pocket
4269,0812516001,The Inheritor,Marion Zimmer Bradley,1984,Tor Books
4274,0812568710,01-01-00: The Novel of the Millennium,R. J. Pineiro,1999,Tor Books (Mm)
4277,0425178102,Big Trouble,Dave Barry,2001,Berkley Publishing Group
4285,0446609404,Cradle and All,James Patterson,2001,Warner Vision
4311,0446610038,1st to Die: A Novel,James Patterson,2002,Warner Vision
4383,0451178017,Over the Edge,Jonathan Kellerman,1993,Signet Book
4390,0553285920,Silent Partner (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1990,Bantam Books
4400,0345404114,Sleepers,Lorenzo Carcaterra,1996,Ballantine Books
4420,0375724400,When We Were Orphans (Vintage International (Paperback)),Kazuo Ishiguro,2001,Vintage Books USA
4428,0385479565,The Hot Zone,Richard Preston,1995,Anchor
